news_id,year,month,day
story_reviews_01222.json,2011,2,1
story_reviews_01224.json,2011,1,31
story_reviews_01225.json,2011,1,27
story_reviews_01226.json,2011,1,27
story_reviews_01227.json,2011,1,26
story_reviews_01228.json,2012,10,4
story_reviews_01229.json,2011,1,25
story_reviews_01230.json,2011,1,24
story_reviews_01232.json,2011,1,25
story_reviews_01233.json,2011,1,22
story_reviews_01236.json,2011,1,18
story_reviews_01238.json,2011,1,18
story_reviews_01241.json,2011,1,15
story_reviews_01242.json,2011,1,13
story_reviews_01243.json,2011,1,13
story_reviews_01247.json,2011,1,11
story_reviews_01248.json,2011,1,12
story_reviews_01250.json,2011,1,10
story_reviews_01251.json,2011,1,10
story_reviews_01252.json,2011,1,10
story_reviews_01259.json,2011,1,4
story_reviews_01260.json,2011,1,4
story_reviews_01263.json,2010,12,29
story_reviews_01265.json,2010,12,27
story_reviews_01266.json,2010,12,22
story_reviews_01267.json,2010,12,23
story_reviews_01272.json,2010,12,20
story_reviews_01274.json,2010,12,21
story_reviews_01275.json,2010,12,16
story_reviews_01277.json,2010,12,16
story_reviews_01280.json,2010,12,13
story_reviews_01284.json,2010,12,7
story_reviews_01286.json,2010,12,7
story_reviews_01287.json,2010,12,7
story_reviews_01288.json,2010,12,6
story_reviews_01292.json,2010,12,2
story_reviews_01293.json,2010,12,2
story_reviews_01294.json,2010,12,1
story_reviews_01296.json,2010,11,30
story_reviews_01300.json,2010,11,30
story_reviews_01303.json,2010,11,22
story_reviews_01304.json,2010,11,22
story_reviews_01306.json,2010,11,22
story_reviews_01307.json,2010,11,22
story_reviews_01308.json,2010,11,18
story_reviews_01309.json,2010,11,17
story_reviews_01312.json,2010,11,17
story_reviews_01314.json,2010,11,15
story_reviews_01317.json,2010,11,15
story_reviews_01318.json,2010,11,15
story_reviews_01320.json,2010,11,15
story_reviews_01321.json,2010,11,9
story_reviews_01322.json,2010,11,10
story_reviews_01327.json,2010,11,8
story_reviews_01328.json,2010,11,5
story_reviews_01329.json,2010,11,4
story_reviews_01330.json,2010,11,4
story_reviews_01331.json,2010,11,5
story_reviews_01332.json,2010,11,3
story_reviews_01333.json,2010,11,3
story_reviews_01336.json,2010,11,2
story_reviews_01339.json,2010,10,29
story_reviews_01341.json,2010,10,28
story_reviews_01342.json,2010,10,28
story_reviews_01343.json,2010,10,27
story_reviews_01349.json,2010,10,25
story_reviews_01350.json,2010,10,25
story_reviews_01352.json,2010,10,20
story_reviews_01354.json,2010,10,18
story_reviews_01355.json,2010,10,18
story_reviews_01356.json,2010,10,19
story_reviews_01357.json,2010,10,19
story_reviews_01360.json,2010,10,15
story_reviews_01363.json,2010,10,14
story_reviews_01365.json,2010,10,12
story_reviews_01367.json,2010,10,12
story_reviews_01368.json,2010,10,12
story_reviews_01369.json,2010,10,11
story_reviews_01370.json,2010,10,11
story_reviews_01371.json,2010,10,11
story_reviews_01372.json,2010,10,6
story_reviews_01373.json,2010,10,7
story_reviews_01374.json,2010,10,6
story_reviews_01375.json,2010,10,5
story_reviews_01377.json,2010,10,5
story_reviews_01379.json,2010,10,4
story_reviews_01380.json,2010,10,4
story_reviews_01381.json,2010,10,1
story_reviews_01382.json,2010,9,30
story_reviews_01387.json,2010,9,27
story_reviews_01388.json,2010,9,27
story_reviews_01389.json,2010,9,28
story_reviews_01391.json,2010,9,29
story_reviews_01393.json,2010,9,27
story_reviews_01398.json,2010,9,23
story_reviews_01399.json,2010,9,22
story_reviews_01400.json,2010,9,23
story_reviews_01403.json,2010,9,21
story_reviews_01405.json,2010,9,19
story_reviews_01409.json,2010,9,17
story_reviews_01412.json,2010,9,14
story_reviews_01413.json,2010,9,14
story_reviews_01414.json,2010,9,10
story_reviews_01415.json,2010,9,7
story_reviews_01416.json,2010,9,8
story_reviews_01417.json,2010,9,8
story_reviews_01419.json,2010,9,5
story_reviews_01420.json,2010,9,7
story_reviews_01422.json,2010,9,8
story_reviews_01424.json,2010,9,7
story_reviews_01426.json,2010,8,31
story_reviews_01428.json,2010,9,1
story_reviews_01430.json,2010,9,2
story_reviews_01432.json,2010,9,1
story_reviews_01433.json,2010,9,2
story_reviews_01434.json,2010,8,30
story_reviews_01436.json,2010,8,30
story_reviews_01437.json,2010,8,30
story_reviews_01439.json,2010,8,29
story_reviews_01440.json,2010,8,27
story_reviews_01441.json,2010,8,26
story_reviews_01443.json,2010,8,25
story_reviews_01444.json,2010,8,25
story_reviews_01449.json,2010,8,23
story_reviews_01451.json,2010,8,19
story_reviews_01452.json,2010,8,19
story_reviews_01455.json,2010,8,19
story_reviews_01460.json,2010,8,17
story_reviews_01464.json,2010,8,16
story_reviews_01465.json,2010,8,16
story_reviews_01466.json,2010,8,13
story_reviews_01467.json,2010,8,12
story_reviews_01468.json,2010,8,10
story_reviews_01469.json,2010,8,11
story_reviews_01471.json,2010,8,11
story_reviews_01473.json,2010,8,9
story_reviews_01474.json,2010,8,5
story_reviews_01475.json,2010,8,4
story_reviews_01476.json,2010,8,4
story_reviews_01477.json,2010,8,3
story_reviews_01478.json,2010,8,4
story_reviews_01479.json,2010,8,3
story_reviews_01480.json,2010,8,2
story_reviews_01482.json,2010,8,2
story_reviews_01483.json,2010,7,29
story_reviews_01486.json,2010,7,26
story_reviews_01487.json,2010,7,26
story_reviews_01488.json,2010,7,26
story_reviews_01490.json,2010,7,23
story_reviews_01493.json,2010,7,18
story_reviews_01495.json,2010,7,18
story_reviews_01497.json,2010,7,14
story_reviews_01499.json,2010,7,14
story_reviews_01501.json,2010,7,13
story_reviews_01502.json,2010,7,13
story_reviews_01504.json,2010,7,12
story_reviews_01506.json,2010,7,13
story_reviews_01507.json,2010,7,12
story_reviews_01510.json,2010,7,8
story_reviews_01511.json,2010,7,7
story_reviews_01513.json,2010,7,5
story_reviews_01515.json,2010,6,30
story_reviews_01516.json,2010,6,29
story_reviews_01519.json,2010,6,28
story_reviews_01520.json,2010,6,28
story_reviews_01522.json,2010,6,27
story_reviews_01523.json,2010,6,24
story_reviews_01526.json,2010,6,22
story_reviews_01527.json,2010,6,22
story_reviews_01528.json,2010,6,22
story_reviews_01529.json,2010,6,21
story_reviews_01531.json,2010,6,15
story_reviews_01532.json,2010,6,16
story_reviews_01533.json,2010,6,16
story_reviews_01534.json,2010,6,15
story_reviews_01538.json,2010,6,9
story_reviews_01539.json,2010,6,9
story_reviews_01540.json,2010,6,7
story_reviews_01541.json,2010,6,7
story_reviews_01543.json,2010,6,2
story_reviews_01546.json,2010,6,2
story_reviews_01548.json,2010,5,28
story_reviews_01549.json,2010,5,27
story_reviews_01552.json,2010,5,26
story_reviews_01553.json,2010,5,24
story_reviews_01554.json,2010,5,22
story_reviews_01555.json,2010,5,20
story_reviews_01556.json,2010,5,20
story_reviews_01558.json,2010,5,18
story_reviews_01559.json,2010,5,19
story_reviews_01560.json,2010,5,12
story_reviews_01561.json,2010,5,13
story_reviews_01562.json,2010,5,12
story_reviews_01563.json,2010,5,13
story_reviews_01564.json,2010,5,13
story_reviews_01565.json,2010,5,4
story_reviews_01569.json,2010,5,4
story_reviews_01571.json,2010,4,30
story_reviews_01573.json,2010,4,28
story_reviews_01574.json,2010,4,28
story_reviews_01580.json,2010,4,21
story_reviews_01582.json,2010,4,20
story_reviews_01585.json,2010,4,15
story_reviews_01586.json,2010,4,14
story_reviews_01587.json,2010,4,13
story_reviews_01588.json,2010,4,13
story_reviews_01591.json,2010,4,5
story_reviews_01596.json,2010,4,8
story_reviews_01597.json,2010,4,5
story_reviews_01599.json,2010,4,1
story_reviews_01601.json,2010,3,31
story_reviews_01606.json,2010,3,23
story_reviews_01611.json,2010,3,21
story_reviews_01613.json,2010,3,16
story_reviews_01614.json,2010,3,15
story_reviews_01615.json,2010,3,16
story_reviews_01617.json,2010,3,15
story_reviews_01619.json,2010,3,11
story_reviews_01621.json,2010,3,8
story_reviews_01623.json,2010,3,3
story_reviews_01624.json,2010,3,4
story_reviews_01625.json,2010,3,3
story_reviews_01626.json,2010,3,1
story_reviews_01628.json,2010,2,27
story_reviews_01634.json,2010,2,23
story_reviews_01635.json,2010,2,22
story_reviews_01638.json,2010,2,15
story_reviews_01639.json,2010,2,15
story_reviews_01642.json,2010,2,9
story_reviews_01644.json,2010,2,5
story_reviews_01645.json,2010,2,4
story_reviews_01646.json,2010,2,5
story_reviews_01647.json,2010,2,4
story_reviews_01648.json,2010,2,4
story_reviews_01650.json,2014,3,7
story_reviews_01651.json,2014,3,7
story_reviews_01652.json,2010,2,2
story_reviews_01653.json,2010,2,1
story_reviews_01657.json,2010,1,28
story_reviews_01658.json,2010,1,27
story_reviews_01659.json,2010,1,27
story_reviews_01660.json,2010,1,27
story_reviews_01662.json,2010,1,25
story_reviews_01668.json,2010,1,18
story_reviews_01669.json,2010,1,13
story_reviews_01670.json,2010,1,13
story_reviews_01672.json,2010,1,11
story_reviews_01673.json,2010,1,12
story_reviews_01675.json,2010,1,12
story_reviews_01678.json,2010,1,6
story_reviews_01679.json,2010,1,7
story_reviews_01683.json,2009,12,30
story_reviews_01684.json,2009,12,29
story_reviews_01686.json,2014,9,17
story_reviews_01687.json,2009,12,21
story_reviews_01688.json,2009,12,22
story_reviews_01689.json,2009,12,21
story_reviews_01693.json,2009,12,15
story_reviews_01694.json,2009,12,15
story_reviews_01695.json,2009,12,15
story_reviews_01697.json,2009,12,14
story_reviews_01699.json,2009,12,10
